'experiment_name','model_name','vocab_size','max_seq_length','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc''precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted',
lstm_2kvocab_1,lstm,2000,128,50,glove,glove.6B.50d,0.84961855,0.74505895,0.8370013,0.7522778,0.94258356,0.72089845,0.7222358421181663,0.7222358421181663,0.7222358421181664,0.4020078936836092,0.31069827863035127,0.4020078936836092,0.6949017128195272,0.7222358421181663,0.6901231709298784
lstm_2kvocab_2,lstm,2000,128,50,glove,glove.6B.50d,0.8537864,0.74452066,0.8735766,0.74959856,0.934185,0.72648114,0.7281196371659721,0.7281196371659721,0.7281196371659721,0.4145179576224958,0.31814952413667646,0.4145179576224958,0.6930345259939854,0.7281196371659721,0.6939295093487993
lstm_2kvocab_3,lstm,2000,128,50,glove,glove.6B.50d,0.8607734,0.74362755,0.9157552,0.7454397,0.95021856,0.7265137,0.7278744790389802,0.7278744790389802,0.7278744790389802,0.40106913271887973,0.30171183499538773,0.40106913271887973,0.6923963653766309,0.7278744790389802,0.6914965305456996
lstm_2kvocab_4,lstm,2000,128,50,glove,glove.6B.50d,0.89927214,0.7448378,0.9702529,0.74453574,0.9475507,0.7333496,0.7347389065947536,0.7347389065947536,0.7347389065947536,0.37199798548839813,0.2725016553541194,0.37199798548839813,0.6967044764595004,0.7347389065947536,0.696118266097438
lstm_2kvocab_5,lstm,2000,128,50,glove,glove.6B.50d,0.84396887,0.74545926,0.8557137,0.7516975,0.95194554,0.7240723,0.725422897769061,0.725422897769061,0.725422897769061,0.39882999250882323,0.3123823771376418,0.39882999250882323,0.6854849553062218,0.725422897769061,0.6926555494833669
lstm_2kvocab_6,lstm,2000,128,50,glove,glove.6B.50d,0.85104936,0.74411285,0.8458537,0.7488891,0.9486337,0.7165039,0.7178229958323118,0.7178229958323118,0.7178229958323118,0.4407740059794646,0.3290449728162782,0.4407740059794646,0.6916674954089609,0.7178229958323118,0.6827801583419945
lstm_2kvocab_7,lstm,2000,128,50,glove,glove.6B.50d,0.84990263,0.7454334,0.8606784,0.7496406,0.9425874,0.70942384,0.7107134101495465,0.7107134101495465,0.7107134101495465,0.356994522864567,0.268629524631134,0.356994522864567,0.6811988631443759,0.7107134101495465,0.6720338389131757
lstm_2kvocab_8,lstm,2000,128,50,glove,glove.6B.50d,0.8710609,0.745005,0.86677355,0.75302774,0.9625378,0.7265137,0.7278744790389802,0.7278744790389802,0.7278744790389802,0.4005203158787907,0.311514005662846,0.4005203158787907,0.6894656547490895,0.7278744790389802,0.6971988807084203
lstm_2kvocab_9,lstm,2000,128,50,glove,glove.6B.50d,0.8560728,0.7437986,0.8551457,0.74910694,0.9175615,0.72547203,0.7273841627849963,0.7273841627849963,0.7273841627849962,0.3867133630192939,0.2989462459648763,0.3867133630192939,0.7040009013013044,0.7273841627849963,0.6972323173547447
lstm_2kvocab_10,lstm,2000,128,50,glove,glove.6B.50d,0.8594673,0.74434584,0.8590076,0.7495379,0.93048555,0.73041993,0.7317970090708507,0.7317970090708507,0.7317970090708507,0.37128410324142286,0.2986520282015908,0.37128410324142286,0.6863940349075104,0.7317970090708507,0.6980567581997855
bi_lstm_2kvocab_1,bi_lstm,2000,128,50,glove,glove.6B.50d,0.90264964,0.74144423,0.8883824,0.74647903,0.931881,0.7191569,0.7207648933562147,0.7207648933562147,0.7207648933562146,0.37014896826917165,0.279070722867901,0.37014896826917165,0.6818493763015222,0.7207648933562147,0.6842987536414817
bi_lstm_2kvocab_2,bi_lstm,2000,128,50,glove,glove.6B.50d,0.8925699,0.7412355,0.9034,0.74760705,0.9378492,0.7211426,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.34172584191318944,0.29021144573919055,0.34172584191318944,0.6811631476196834,0.7224810002451582,0.6873271938462987
bi_lstm_2kvocab_3,bi_lstm,2000,128,50,glove,glove.6B.50d,0.8836034,0.7402218,0.89736336,0.7446166,0.9488616,0.71259767,0.7139004658004413,0.7139004658004413,0.7139004658004413,0.39103907398905197,0.268797348892151,0.39103907398905197,0.6866082180593771,0.7139004658004413,0.6725702395890536
bi_lstm_2kvocab_4,bi_lstm,2000,128,50,glove,glove.6B.50d,0.8893839,0.73862886,0.8683739,0.7457462,0.97259384,0.73216146,0.7332679578328022,0.7332679578328022,0.7332679578328021,0.37674379413947107,0.2804733576156064,0.37674379413947107,0.6989956667073105,0.7332679578328022,0.7004031261120689
bi_lstm_2kvocab_5,bi_lstm,2000,128,50,glove,glove.6B.50d,0.91260046,0.7418464,0.9678405,0.742261,1.0402299,0.7086589,0.7102230938955626,0.7102230938955626,0.7102230938955627,0.2830724529397532,0.2437739268238142,0.2830724529397532,0.6647450648168199,0.7102230938955626,0.671930902444899
bi_lstm_2kvocab_6,bi_lstm,2000,128,50,glove,glove.6B.50d,0.87250113,0.7423089,0.87063175,0.74695355,0.96721876,0.7233073,0.7249325815150772,0.7249325815150772,0.7249325815150772,0.3937835117527428,0.3142133376298781,0.3937835117527428,0.6906379319254884,0.7249325815150772,0.6893342361932591
bi_lstm_2kvocab_7,bi_lstm,2000,128,50,glove,glove.6B.50d,0.8751255,0.7416115,0.8798581,0.7481921,0.94796306,0.72749025,0.7288551115469478,0.7288551115469478,0.7288551115469478,0.3828688186265516,0.30536957087777183,0.3828688186265516,0.6903606215637335,0.7288551115469478,0.6954165233851931
bi_lstm_2kvocab_8,bi_lstm,2000,128,50,glove,glove.6B.50d,0.8733311,0.74198794,0.8670802,0.7471854,0.94745755,0.72111005,0.72272615837215,0.72272615837215,0.7227261583721502,0.4033478502179705,0.2735546939552126,0.4033478502179705,0.6845032546757831,0.72272615837215,0.6876161073966744
bi_lstm_2kvocab_9,bi_lstm,2000,128,50,glove,glove.6B.50d,0.87992597,0.7393111,0.8802303,0.743848,0.95348835,0.7155599,0.7165972051973523,0.7165972051973523,0.7165972051973523,0.37930317479942677,0.30586287903514736,0.37930317479942677,0.6813438144935446,0.7165972051973523,0.6841737908401615
bi_lstm_2kvocab_10,bi_lstm,2000,128,50,glove,glove.6B.50d,0.90792924,0.73537534,0.8905956,0.7430747,0.97398615,0.726416,0.7286099534199558,0.7286099534199558,0.7286099534199558,0.309688722715967,0.25936459183356125,0.309688722715967,0.6778107290360696,0.7286099534199558,0.6945284719463953
gru_2kvocab_1,gru,2000,128,50,glove,glove.6B.50d,1.0078393,0.7208547,0.9619271,0.73146003,0.94821787,0.7113444,0.7129198332924737,0.7129198332924737,0.7129198332924738,0.34445193592844936,0.2857557737254619,0.34445193592844936,0.6755142615399987,0.7129198332924737,0.6738860962483606
gru_2kvocab_2,gru,2000,128,50,glove,glove.6B.50d,1.0101931,0.72175443,0.96026963,0.7306681,0.9500086,0.7240723,0.725422897769061,0.725422897769061,0.725422897769061,0.363292371160571,0.264806796461498,0.363292371160571,0.6784570793246516,0.725422897769061,0.6894454618663302
gru_2kvocab_3,gru,2000,128,50,glove,glove.6B.50d,1.0098193,0.7212138,0.9687323,0.7331202,0.9609217,0.7179362,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.3385545152564844,0.2562555815770352,0.3385545152564844,0.6750515995964602,0.7195391027212552,0.6820606486108993
gru_2kvocab_4,gru,2000,128,50,glove,glove.6B.50d,1.0032799,0.7216742,0.96670604,0.73575586,0.9440225,0.7225749,0.7241971071341015,0.7241971071341015,0.7241971071341015,0.3818480801378545,0.2932733876518661,0.3818480801378545,0.6920487197421173,0.7241971071341015,0.6905850376130052
gru_2kvocab_5,gru,2000,128,50,glove,glove.6B.50d,1.0281755,0.71851736,0.9762445,0.73032427,0.96212524,0.7172038,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.33347503769820586,0.2605786839738486,0.33347503769820586,0.6744888947337713,0.7188036283402794,0.6789930514878031
gru_2kvocab_6,gru,2000,128,50,glove,glove.6B.50d,1.0148728,0.7196421,0.95989585,0.7315145,0.94843626,0.72526044,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.3582034634915086,0.26973087161747406,0.3582034634915086,0.6834531359918331,0.7268938465310125,0.6914503940640957
gru_2kvocab_7,gru,2000,128,50,glove,glove.6B.50d,1.009208,0.721296,0.9645217,0.7336896,0.96762013,0.7118327,0.7134101495464574,0.7134101495464574,0.7134101495464574,0.37709540960454985,0.27150980080647913,0.37709540960454985,0.6774764387096539,0.7134101495464574,0.6735678187260702
gru_2kvocab_8,gru,2000,128,50,glove,glove.6B.50d,1.0168227,0.7209617,0.9632866,0.73334736,0.9501382,0.7172689,0.7183133120862957,0.7183133120862957,0.7183133120862957,0.4041303204054054,0.293444385436328,0.4041303204054054,0.6883591344238127,0.7183133120862957,0.6789314685610646
gru_2kvocab_9,gru,2000,128,50,glove,glove.6B.50d,1.0110106,0.71773535,0.9705919,0.73006284,0.9622309,0.710612,0.7121843589114979,0.7121843589114979,0.712184358911498,0.31395575515558466,0.2738467568583895,0.31395575515558466,0.6662768621985685,0.7121843589114979,0.6792431757815423
gru_2kvocab_10,gru,2000,128,50,glove,glove.6B.50d,1.0068619,0.7206913,0.94732493,0.73621637,0.9584004,0.71695966,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.34309618812014636,0.27912881986268306,0.34309618812014636,0.6807377460778251,0.7185584702132876,0.6824864374129043
bi_gru_2kvocab_1,bi_gru,2000,128,50,glove,glove.6B.50d,1.0676385,0.71152115,1.0080789,0.72020787,0.9729324,0.7050293,0.7063005638636921,0.7063005638636921,0.7063005638636921,0.3769320788367386,0.2948309298297318,0.3769320788367386,0.678306386538142,0.7063005638636921,0.6678789782175502
bi_gru_2kvocab_2,bi_gru,2000,128,50,glove,glove.6B.50d,1.0591412,0.7123991,0.9946239,0.7267986,0.957438,0.7203776,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.3586068282059371,0.27833197179959007,0.3586068282059371,0.6828316346377429,0.7219906839911743,0.6904896502911703
bi_gru_2kvocab_3,bi_gru,2000,128,50,glove,glove.6B.50d,1.0706159,0.71054953,1.0115448,0.722341,0.9536812,0.72068685,0.7217455258641824,0.7217455258641824,0.7217455258641824,0.37056487989565334,0.26514204337991876,0.37056487989565334,0.687988341543393,0.7217455258641824,0.6874256729412589
bi_gru_2kvocab_4,bi_gru,2000,128,50,glove,glove.6B.50d,1.0694491,0.7100528,0.9968965,0.72442585,0.9478328,0.71287435,0.7139004658004413,0.7139004658004413,0.7139004658004413,0.3460215627723319,0.26737572349239214,0.3460215627723319,0.6808759336803213,0.7139004658004413,0.6740418353936225
bi_gru_2kvocab_5,bi_gru,2000,128,50,glove,glove.6B.50d,1.0526705,0.7128123,0.9964322,0.72904843,0.96334237,0.71940106,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.454283639205705,0.2899975368719405,0.454283639205705,0.6886354175722972,0.7210100514832066,0.686024791449403
bi_gru_2kvocab_6,bi_gru,2000,128,50,glove,glove.6B.50d,1.0514874,0.71320504,0.9756062,0.7286237,0.9770876,0.70499676,0.706545721990684,0.706545721990684,0.706545721990684,0.416417100411554,0.28340905765755914,0.416417100411554,0.686183014669863,0.706545721990684,0.6684293354024222
bi_gru_2kvocab_7,bi_gru,2000,128,50,glove,glove.6B.50d,1.0716343,0.7098421,0.9979023,0.723567,0.9607352,0.7172038,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.3475886338432073,0.27272348478268277,0.3475886338432073,0.6763978791230029,0.7188036283402794,0.68202018176772
bi_gru_2kvocab_8,bi_gru,2000,128,50,glove,glove.6B.50d,1.0528036,0.71368515,1.0008522,0.7265559,0.9475501,0.7130534,0.714635940181417,0.714635940181417,0.714635940181417,0.3829814266565786,0.28880744470560293,0.3829814266565786,0.6735581128222307,0.714635940181417,0.6802795424585394
bi_gru_2kvocab_9,bi_gru,2000,128,50,glove,glove.6B.50d,1.0741614,0.71096635,1.0202271,0.72176844,0.9680771,0.71085614,0.7124295170384898,0.7124295170384898,0.7124295170384898,0.353964878445221,0.2755438091581786,0.353964878445221,0.6636504709691871,0.7124295170384898,0.6756439056398518
bi_gru_2kvocab_10,bi_gru,2000,128,50,glove,glove.6B.50d,1.058046,0.7130778,1.0003378,0.72881657,0.9404239,0.7250163,0.7266486884040206,0.7266486884040206,0.7266486884040205,0.36900338341213046,0.29951150178025027,0.36900338341213046,0.6828501118138404,0.7266486884040206,0.6932051523980506
rcnn_2kvocab_1,rcnn,2000,128,50,glove,glove.6B.50d,1.0015713,0.72195613,0.9378925,0.73706126,0.9625328,0.724528,0.7261583721500368,0.7261583721500368,0.7261583721500368,0.34285411403112137,0.2672570780595943,0.34285411403112137,0.6802910477079049,0.7261583721500368,0.6890188355734728
rcnn_2kvocab_2,rcnn,2000,128,50,glove,glove.6B.50d,0.9971077,0.72306675,0.9485927,0.7379341,0.99718666,0.716683,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.3375108927369984,0.26499928205643747,0.3375108927369984,0.6712009015967444,0.7185584702132876,0.6805673455321744
rcnn_2kvocab_3,rcnn,2000,128,50,glove,glove.6B.50d,0.9983195,0.72602993,0.9611343,0.73798233,0.9737618,0.7046875,0.7067908801176759,0.7067908801176759,0.7067908801176759,0.3941649825625473,0.2580154583079619,0.3941649825625473,0.6724204254681858,0.7067908801176759,0.6705278570810009
rcnn_2kvocab_4,rcnn,2000,128,50,glove,glove.6B.50d,0.99877626,0.721716,0.9371476,0.7389983,0.97156566,0.71723634,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.3550405501080013,0.28028028175880937,0.3550405501080013,0.6761241329211651,0.7185584702132876,0.6806516358351457
rcnn_2kvocab_5,rcnn,2000,128,50,glove,glove.6B.50d,0.99047107,0.72505575,0.9333029,0.7396923,0.96877855,0.7189128,0.7205197352292229,0.7205197352292229,0.7205197352292229,0.3903764293151384,0.2714961384475905,0.3903764293151384,0.6881299693801596,0.7205197352292229,0.6806254643313459
rcnn_2kvocab_6,rcnn,2000,128,50,glove,glove.6B.50d,0.9789468,0.7284125,0.9459934,0.73846,0.96382445,0.71106774,0.7129198332924737,0.7129198332924737,0.7129198332924738,0.3658881864874747,0.2688607390404365,0.3658881864874747,0.6785717010484955,0.7129198332924737,0.674284686984807
rcnn_2kvocab_7,rcnn,2000,128,50,glove,glove.6B.50d,0.9767758,0.7263991,0.9325131,0.73977625,0.95464474,0.7193685,0.7212552096101986,0.7212552096101986,0.7212552096101986,0.34000666573475036,0.2717008147420616,0.34000666573475036,0.6765338792873417,0.7212552096101986,0.6858181451928612
rcnn_2kvocab_8,rcnn,2000,128,50,glove,glove.6B.50d,0.9880767,0.7253415,0.9527556,0.7385113,0.9535659,0.71940106,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.3376912616587598,0.27195716782329954,0.3376912616587598,0.6791290291023272,0.7210100514832066,0.6864553243825544
rcnn_2kvocab_9,rcnn,2000,128,50,glove,glove.6B.50d,1.0030031,0.7241812,0.9575889,0.73947906,0.9642552,0.7213542,0.7229713164991419,0.7229713164991419,0.722971316499142,0.3492518217896014,0.2598632647088083,0.3492518217896014,0.6801328567994788,0.7229713164991419,0.6889037126155494
rcnn_2kvocab_10,rcnn,2000,128,50,glove,glove.6B.50d,0.9912204,0.72447336,0.9316143,0.73968756,0.96215373,0.71207684,0.7136553076734494,0.7136553076734494,0.7136553076734493,0.3159135236506197,0.2753770699273301,0.3159135236506197,0.6726149372075187,0.7136553076734494,0.6752030266657779
cnn_1kvocab_1,cnn,1000,128,50,glove,glove.6B.50d,0.8206039,0.74049383,0.832733,0.7418456,0.9279004,0.70621747,0.7077715126256435,0.7077715126256435,0.7077715126256435,0.32978279009801514,0.29827396922341015,0.32978279009801514,0.6720324156516471,0.7077715126256435,0.6701818927745815
cnn_1kvocab_2,cnn,1000,128,50,glove,glove.6B.50d,0.81834626,0.74029744,0.83690655,0.741995,0.9289795,0.7154948,0.7170875214513361,0.7170875214513361,0.7170875214513361,0.38453412881259125,0.2818394655141881,0.38453412881259125,0.6877698082844347,0.7170875214513361,0.68486757227484
cnn_1kvocab_3,cnn,1000,128,50,glove,glove.6B.50d,0.81849873,0.74102986,0.82378495,0.7428974,0.9136559,0.70691735,0.7087521451336112,0.7087521451336112,0.7087521451336112,0.41693694593885394,0.2897104717457574,0.41693694593885394,0.6778425149533828,0.7087521451336112,0.6744792050223058
cnn_1kvocab_4,cnn,1000,128,50,glove,glove.6B.50d,0.82215995,0.738852,0.8301359,0.74096805,0.9185728,0.7086914,0.7099779357685707,0.7099779357685707,0.7099779357685707,0.35523000493070506,0.3034202123964222,0.35523000493070506,0.6725893966675326,0.7099779357685707,0.6782847391469526
cnn_1kvocab_5,cnn,1000,128,50,glove,glove.6B.50d,0.8200407,0.7402568,0.8509037,0.7353638,0.9695861,0.7137533,0.7156165726893846,0.7156165726893846,0.7156165726893846,0.4261534518224489,0.3241788336389667,0.4261534518224489,0.6866281002311408,0.7156165726893846,0.6791964540478468
cnn_1kvocab_6,cnn,1000,128,50,glove,glove.6B.50d,0.8243087,0.7393662,0.8300453,0.7419374,0.9382613,0.7135417,0.7151262564354008,0.7151262564354008,0.7151262564354008,0.4171173639273438,0.33061982836104065,0.4171173639273438,0.6840288111019822,0.7151262564354008,0.685245453740644
cnn_1kvocab_7,cnn,1000,128,50,glove,glove.6B.50d,0.8197502,0.74028176,0.8269936,0.7463374,0.9495941,0.7109212,0.711939200784506,0.711939200784506,0.711939200784506,0.3798776606539515,0.28095765130712536,0.3798776606539515,0.6913939611167018,0.711939200784506,0.6751944351494843
cnn_1kvocab_8,cnn,1000,128,50,glove,glove.6B.50d,0.822774,0.7395771,0.8442506,0.7392239,0.95281875,0.71552736,0.7168423633243443,0.7168423633243443,0.7168423633243443,0.38079269270581473,0.30276642582318214,0.38079269270581473,0.6815828046127808,0.7168423633243443,0.6846437676164517
cnn_1kvocab_9,cnn,1000,128,50,glove,glove.6B.50d,0.82181436,0.7396926,0.84058374,0.74118125,0.90076834,0.7205892,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.4367859768562415,0.3225900483090579,0.4367859768562415,0.6958939652695152,0.7224810002451582,0.6926169839506752
cnn_1kvocab_10,cnn,1000,128,50,glove,glove.6B.50d,0.82439625,0.7402564,0.8440925,0.7392426,0.922426,0.7153483,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.39991288826912796,0.30112144065449586,0.39991288826912796,0.6909020709636097,0.7161068889433685,0.6829414530504601
text_cnn_1kvocab_1,text_cnn,1000,128,50,glove,glove.6B.50d,0.78090787,0.74478674,0.7571887,0.75240076,0.847023,0.72864586,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.4418649542729383,0.3476890244925666,0.4418649542729383,0.7030449887920649,0.7305712184358911,0.7029198533870002
text_cnn_1kvocab_2,text_cnn,1000,128,50,glove,glove.6B.50d,0.78463376,0.7447726,0.7630491,0.74996734,0.85313517,0.722998,0.7251777396420691,0.7251777396420691,0.7251777396420691,0.4113855551762229,0.3301499856620918,0.4113855551762229,0.6915705042710021,0.7251777396420691,0.6978104615382562
text_cnn_1kvocab_3,text_cnn,1000,128,50,glove,glove.6B.50d,0.786994,0.74415153,0.7611622,0.7504403,0.86019444,0.71940106,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.38979230515341656,0.32609545057371025,0.38979230515341656,0.6896282748019784,0.7210100514832066,0.6930639974651247
text_cnn_1kvocab_4,text_cnn,1000,128,50,glove,glove.6B.50d,0.78204435,0.74541366,0.74675435,0.7559886,0.8482529,0.72822267,0.7295905859279235,0.7295905859279235,0.7295905859279235,0.4112780574005868,0.3168326017251249,0.4112780574005868,0.6946219808527905,0.7295905859279235,0.7005292033681259
text_cnn_1kvocab_5,text_cnn,1000,128,50,glove,glove.6B.50d,0.7830106,0.7447403,0.7634401,0.7472119,0.85841626,0.72456056,0.7259132140230449,0.7259132140230449,0.7259132140230449,0.4524131808064722,0.31081369699793854,0.4524131808064722,0.6973007877663717,0.7259132140230449,0.6973214701100112
text_cnn_1kvocab_6,text_cnn,1000,128,50,glove,glove.6B.50d,0.79265964,0.7432217,0.7560875,0.75202733,0.84984756,0.72504884,0.7264035302770286,0.7264035302770286,0.7264035302770286,0.41547485565558084,0.3301455610347816,0.41547485565558084,0.6956355183586679,0.7264035302770286,0.6979210189295069
text_cnn_1kvocab_7,text_cnn,1000,128,50,glove,glove.6B.50d,0.7863178,0.744187,0.7484927,0.7532969,0.85013074,0.7184245,0.720029418975239,0.720029418975239,0.720029418975239,0.42224216013549754,0.3431086375889319,0.42224216013549754,0.6886512800732343,0.720029418975239,0.6912391471847805
text_cnn_1kvocab_8,text_cnn,1000,128,50,glove,glove.6B.50d,0.78496385,0.7447315,0.75662285,0.7550115,0.850622,0.7279785,0.7293454278009316,0.7293454278009316,0.7293454278009316,0.46842933002168163,0.3495618343905947,0.46842933002168163,0.7105101619727967,0.7293454278009316,0.7034090119019761
text_cnn_1kvocab_9,text_cnn,1000,128,50,glove,glove.6B.50d,0.78333557,0.7449891,0.75089914,0.75259364,0.86042655,0.72233075,0.7239519490071096,0.7239519490071096,0.7239519490071096,0.4400789127250884,0.3273301229533788,0.4400789127250884,0.6989910696502853,0.7239519490071096,0.6948414490462487
text_cnn_1kvocab_10,text_cnn,1000,128,50,glove,glove.6B.50d,0.7826131,0.7452927,0.7517556,0.754246,0.8528577,0.72526044,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.37927383972314394,0.3146377909859598,0.37927383972314394,0.6943792543618605,0.7268938465310125,0.6962345104485939
dcnn_1kvocab_1,dcnn,1000,128,50,glove,glove.6B.50d,0.82082295,0.73537034,0.7795462,0.74467885,0.8732736,0.7194336,0.7207648933562147,0.7207648933562147,0.7207648933562146,0.4350873743129448,0.33093216055715197,0.4350873743129448,0.6951805416902098,0.7207648933562147,0.68518135086053
dcnn_1kvocab_2,dcnn,1000,128,50,glove,glove.6B.50d,0.8176496,0.73603433,0.7822269,0.7435182,0.870183,0.7172038,0.7188036283402794,0.7188036283402794,0.7188036283402796,0.4445408716143358,0.34000451276271454,0.4445408716143358,0.7072710038396139,0.7188036283402794,0.6886151751560431
dcnn_1kvocab_3,dcnn,1000,128,50,glove,glove.6B.50d,0.8228911,0.73532903,0.77914816,0.7455797,0.8576975,0.7259603,0.7278744790389802,0.7278744790389802,0.7278744790389802,0.3942937215988475,0.3228013825780539,0.3942937215988475,0.6936370634979497,0.7278744790389802,0.6991486343131799
dcnn_1kvocab_4,dcnn,1000,128,50,glove,glove.6B.50d,0.8230578,0.73471636,0.78152,0.7448998,0.87833637,0.71451825,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.37823737041623245,0.3134384438507851,0.37823737041623245,0.681888457841715,0.7161068889433685,0.6826568983882187
dcnn_1kvocab_5,dcnn,1000,128,50,glove,glove.6B.50d,0.82720095,0.73429394,0.7831668,0.7403815,0.87748826,0.71695966,0.7185584702132876,0.7185584702132876,0.7185584702132876,0.46309928901711533,0.34207514274709894,0.46309928901711533,0.6943869010279713,0.7185584702132876,0.6870632669603415
dcnn_1kvocab_6,dcnn,1000,128,50,glove,glove.6B.50d,0.8247697,0.7342122,0.76530135,0.747912,0.84302086,0.72892255,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.4984427157994043,0.34942528457833566,0.4984427157994043,0.7001514383792558,0.7305712184358911,0.6990332396601322
dcnn_1kvocab_7,dcnn,1000,128,50,glove,glove.6B.50d,0.822541,0.73475844,0.7731012,0.7453868,0.8532724,0.7274577,0.7291002696739397,0.7291002696739397,0.7291002696739397,0.4328990236425133,0.34806300327331907,0.4328990236425133,0.6945275054661978,0.7291002696739397,0.7002197376325271
dcnn_1kvocab_8,dcnn,1000,128,50,glove,glove.6B.50d,0.8255275,0.7346602,0.7812712,0.74708426,0.86257184,0.7220866,0.7237067908801177,0.7237067908801177,0.7237067908801177,0.41495264797874926,0.35779963201980336,0.41495264797874926,0.6925235546159231,0.7237067908801177,0.6936363982676014
dcnn_1kvocab_9,dcnn,1000,128,50,glove,glove.6B.50d,0.8217467,0.7347068,0.77523315,0.74760705,0.8584919,0.7240723,0.725422897769061,0.725422897769061,0.725422897769061,0.41154951300141784,0.3380549451928698,0.41154951300141784,0.6921912641289517,0.725422897769061,0.6953842909604211
dcnn_1kvocab_10,dcnn,1000,128,50,glove,glove.6B.50d,0.8204794,0.7356541,0.7737316,0.74323034,0.8485949,0.73185223,0.7335131159597941,0.7335131159597941,0.7335131159597941,0.46990784179439177,0.34519690066621306,0.46990784179439177,0.7075846754137309,0.7335131159597941,0.7044841697489024
lstm_1kvocab_1,lstm,1000,128,50,glove,glove.6B.50d,0.87339246,0.7394677,0.8607607,0.74587065,0.9604416,0.72526044,0.7268938465310125,0.7268938465310125,0.7268938465310125,0.37560596360039816,0.30968364584604446,0.37560596360039816,0.6883642847125653,0.7268938465310125,0.6951746187357307
lstm_1kvocab_2,lstm,1000,128,50,glove,glove.6B.50d,0.87447023,0.74118257,0.8754095,0.7460403,0.9817009,0.69596356,0.6974748712919834,0.6974748712919834,0.6974748712919834,0.3474442968862615,0.2957946536433126,0.3474442968862615,0.6702564857216354,0.6974748712919834,0.6539762949017085
lstm_1kvocab_3,lstm,1000,128,50,glove,glove.6B.50d,0.9195805,0.7392496,0.97634166,0.74272937,0.9667779,0.71845704,0.7197842608482471,0.7197842608482471,0.7197842608482471,0.25862829809098803,0.2319891264922774,0.25862829809098803,0.6652102226356313,0.7197842608482471,0.6816233442740927
lstm_1kvocab_4,lstm,1000,128,50,glove,glove.6B.50d,0.87059295,0.73837715,0.8480354,0.75068146,0.9782325,0.7206543,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.3536141599409293,0.2775433649898577,0.3536141599409293,0.6798414670099906,0.7219906839911743,0.6861925659520579
lstm_1kvocab_5,lstm,1000,128,50,glove,glove.6B.50d,0.8718421,0.73930675,0.8768016,0.7418409,0.959764,0.7191569,0.7207648933562147,0.7207648933562147,0.7207648933562146,0.33014381292429085,0.28760511294841296,0.33014381292429085,0.6871191593483328,0.7207648933562147,0.685914521446183
lstm_1kvocab_6,lstm,1000,128,50,glove,glove.6B.50d,0.86907136,0.7405146,0.8657464,0.74555796,0.93696105,0.72919923,0.7305712184358911,0.7305712184358911,0.7305712184358911,0.3440852092070181,0.3016601419835574,0.3440852092070181,0.692092732892257,0.7305712184358911,0.7028243721440978
lstm_1kvocab_7,lstm,1000,128,50,glove,glove.6B.50d,0.8821631,0.73780066,0.86078316,0.7491863,0.95786625,0.72111005,0.72272615837215,0.72272615837215,0.7227261583721502,0.36055585638699184,0.2799278113608108,0.36055585638699184,0.6847763958776445,0.72272615837215,0.6890194428958756
lstm_1kvocab_8,lstm,1000,128,50,glove,glove.6B.50d,0.88399893,0.7379146,0.8952801,0.742762,0.9292095,0.7240723,0.725422897769061,0.725422897769061,0.725422897769061,0.3492930330478455,0.2613773541981837,0.3492930330478455,0.6945726130509726,0.725422897769061,0.6852233529357814
lstm_1kvocab_9,lstm,1000,128,50,glove,glove.6B.50d,0.86580354,0.73994184,0.85636103,0.7496141,0.95183307,0.71259767,0.7139004658004413,0.7139004658004413,0.7139004658004413,0.3763525537065344,0.30476861989239434,0.3763525537065344,0.6925144677703635,0.7139004658004413,0.6802770159737169
lstm_1kvocab_10,lstm,1000,128,50,glove,glove.6B.50d,0.8658908,0.74045014,0.851761,0.75053364,0.9265413,0.7164714,0.7180681539593038,0.7180681539593038,0.7180681539593038,0.36217635480767546,0.2915546586014437,0.36217635480767546,0.6831100286898438,0.7180681539593038,0.6802726861368418
